date,date_popup,date_x_axis,year,temp
2000-08-01,2000年8月1日,2000-08-01,2000,16.577
2000-08-02,2000年8月2日,2000-08-02,2000,16.517
2000-08-03,2000年8月3日,2000-08-03,2000,16.414
2000-08-04,2000年8月4日,2000-08-04,2000,16.356
2000-08-05,2000年8月5日,2000-08-05,2000,16.299
2000-08-06,2000年8月6日,2000-08-06,2000,16.28
2000-08-07,2000年8月7日,2000-08-07,2000,16.329
2000-08-08,2000年8月8日,2000-08-08,2000,16.347
2000-08-09,2000年8月9日,2000-08-09,2000,16.359
2000-08-10,2000年8月10日,2000-08-10,2000,16.327
2000-08-11,2000年8月11日,2000-08-11,2000,16.233
2000-08-12,2000年8月12日,2000-08-12,2000,16.162
2000-08-13,2000年8月13日,2000-08-13,2000,16.139
2000-08-14,2000年8月14日,2000-08-14,2000,16.115
2000-08-15,2000年8月15日,2000-08-15,2000,16.05
2000-08-16,2000年8月16日,2000-08-16,2000,15.998
2000-08-17,2000年8月17日,2000-08-17,2000,16.016
2000-08-18,2000年8月18日,2000-08-18,2000,16.089
2000-08-19,2000年8月19日,2000-08-19,2000,16.226
2000-08-20,2000年8月20日,2000-08-20,2000,16.246
2000-08-21,2000年8月21日,2000-08-21,2000,16.179
2000-08-22,2000年8月22日,2000-08-22,2000,16.173
2000-08-23,2000年8月23日,2000-08-23,2000,16.171
2000-08-24,2000年8月24日,2000-08-24,2000,16.181
2000-08-25,2000年8月25日,2000-08-25,2000,16.22
2000-08-26,2000年8月26日,2000-08-26,2000,16.231
2000-08-27,2000年8月27日,2000-08-27,2000,16.259
2000-08-28,2000年8月28日,2000-08-28,2000,16.197
2000-08-29,2000年8月29日,2000-08-29,2000,16.165
2000-08-30,2000年8月30日,2000-08-30,2000,16.173
2000-08-31,2000年8月31日,2000-08-31,2000,16.179
2000-09-01,2000年9月1日,2000-09-01,2000,16.141
2000-09-02,2000年9月2日,2000-09-02,2000,16.142
2000-09-03,2000年9月3日,2000-09-03,2000,16.156
2000-09-04,2000年9月4日,2000-09-04,2000,16.13
2000-09-05,2000年9月5日,2000-09-05,2000,16.082
2000-09-06,2000年9月6日,2000-09-06,2000,16.002
2000-09-07,2000年9月7日,2000-09-07,2000,15.894
2000-09-08,2000年9月8日,2000-09-08,2000,15.797
2000-09-09,2000年9月9日,2000-09-09,2000,15.723
2000-09-10,2000年9月10日,2000-09-10,2000,15.71
2000-09-11,2000年9月11日,2000-09-11,2000,15.723
2000-09-12,2000年9月12日,2000-09-12,2000,15.721
2000-09-13,2000年9月13日,2000-09-13,2000,15.722
2000-09-14,2000年9月14日,2000-09-14,2000,15.739
2000-09-15,2000年9月15日,2000-09-15,2000,15.725
2000-09-16,2000年9月16日,2000-09-16,2000,15.608
2000-09-17,2000年9月17日,2000-09-17,2000,15.521
2000-09-18,2000年9月18日,2000-09-18,2000,15.45
2000-09-19,2000年9月19日,2000-09-19,2000,15.403
2000-09-20,2000年9月20日,2000-09-20,2000,15.395
2000-09-21,2000年9月21日,2000-09-21,2000,15.394
2000-09-22,2000年9月22日,2000-09-22,2000,15.336
2000-09-23,2000年9月23日,2000-09-23,2000,15.272
2000-09-24,2000年9月24日,2000-09-24,2000,15.193
2000-09-25,2000年9月25日,2000-09-25,2000,15.092
2000-09-26,2000年9月26日,2000-09-26,2000,15.049
2000-09-27,2000年9月27日,2000-09-27,2000,15.171
2000-09-28,2000年9月28日,2000-09-28,2000,15.163
2000-09-29,2000年9月29日,2000-09-29,2000,15.162
2000-09-30,2000年9月30日,2000-09-30,2000,15.209
2000-10-01,2000年10月1日,2000-10-01,2000,15.231
2000-10-02,2000年10月2日,2000-10-02,2000,15.197
2000-10-03,2000年10月3日,2000-10-03,2000,15.157
2000-10-04,2000年10月4日,2000-10-04,2000,15.074
2000-10-05,2000年10月5日,2000-10-05,2000,14.987
2000-10-06,2000年10月6日,2000-10-06,2000,14.909
2000-10-07,2000年10月7日,2000-10-07,2000,14.78
2000-10-08,2000年10月8日,2000-10-08,2000,14.689
2000-10-09,2000年10月9日,2000-10-09,2000,14.637
2000-10-10,2000年10月10日,2000-10-10,2000,14.642
2000-10-11,2000年10月11日,2000-10-11,2000,14.645
2000-10-12,2000年10月12日,2000-10-12,2000,14.727
2000-10-13,2000年10月13日,2000-10-13,2000,14.651
2000-10-14,2000年10月14日,2000-10-14,2000,14.502
2000-10-15,2000年10月15日,2000-10-15,2000,14.396
2000-10-16,2000年10月16日,2000-10-16,2000,14.408
2000-10-17,2000年10月17日,2000-10-17,2000,14.382
2000-10-18,2000年10月18日,2000-10-18,2000,14.275
2000-10-19,2000年10月19日,2000-10-19,2000,14.251
2000-10-20,2000年10月20日,2000-10-20,2000,14.157
2000-10-21,2000年10月21日,2000-10-21,2000,14.071
2000-10-22,2000年10月22日,2000-10-22,2000,14.009
2000-10-23,2000年10月23日,2000-10-23,2000,13.978
2000-10-24,2000年10月24日,2000-10-24,2000,14.003
2000-10-25,2000年10月25日,2000-10-25,2000,13.988
2000-10-26,2000年10月26日,2000-10-26,2000,14.008
2000-10-27,2000年10月27日,2000-10-27,2000,13.954
2000-10-28,2000年10月28日,2000-10-28,2000,13.929
2000-10-29,2000年10月29日,2000-10-29,2000,13.813
2000-10-30,2000年10月30日,2000-10-30,2000,13.775
2000-10-31,2000年10月31日,2000-10-31,2000,13.786
2000-11-01,2000年11月1日,2000-11-01,2000,13.775
2000-11-02,2000年11月2日,2000-11-02,2000,13.809
2000-11-03,2000年11月3日,2000-11-03,2000,13.858
2000-11-04,2000年11月4日,2000-11-04,2000,13.903
2000-11-05,2000年11月5日,2000-11-05,2000,13.867
2000-11-06,2000年11月6日,2000-11-06,2000,13.741
2000-11-07,2000年11月7日,2000-11-07,2000,13.552
2000-11-08,2000年11月8日,2000-11-08,2000,13.469
2000-11-09,2000年11月9日,2000-11-09,2000,13.427
2000-11-10,2000年11月10日,2000-11-10,2000,13.42
2000-11-11,2000年11月11日,2000-11-11,2000,13.419
2000-11-12,2000年11月12日,2000-11-12,2000,13.424
2000-11-13,2000年11月13日,2000-11-13,2000,13.326
2000-11-14,2000年11月14日,2000-11-14,2000,13.276
2000-11-15,2000年11月15日,2000-11-15,2000,13.262
2000-11-16,2000年11月16日,2000-11-16,2000,13.226
2000-11-17,2000年11月17日,2000-11-17,2000,13.212
2000-11-18,2000年11月18日,2000-11-18,2000,13.222
2000-11-19,2000年11月19日,2000-11-19,2000,13.232
2000-11-20,2000年11月20日,2000-11-20,2000,13.208
2000-11-21,2000年11月21日,2000-11-21,2000,13.154
2000-11-22,2000年11月22日,2000-11-22,2000,13.159
2000-11-23,2000年11月23日,2000-11-23,2000,13.243
2000-11-24,2000年11月24日,2000-11-24,2000,13.285
2000-11-25,2000年11月25日,2000-11-25,2000,13.253
2000-11-26,2000年11月26日,2000-11-26,2000,13.26
2000-11-27,2000年11月27日,2000-11-27,2000,13.253
2000-11-28,2000年11月28日,2000-11-28,2000,13.231
2000-11-29,2000年11月29日,2000-11-29,2000,13.162
2000-11-30,2000年11月30日,2000-11-30,2000,13.046
2000-12-01,2000年12月1日,2000-12-01,2000,13.012
2000-12-02,2000年12月2日,2000-12-02,2000,12.913
2000-12-03,2000年12月3日,2000-12-03,2000,12.812
2000-12-04,2000年12月4日,2000-12-04,2000,12.695
2000-12-05,2000年12月5日,2000-12-05,2000,12.666
2000-12-06,2000年12月6日,2000-12-06,2000,12.697
2000-12-07,2000年12月7日,2000-12-07,2000,12.758
2000-12-08,2000年12月8日,2000-12-08,2000,12.764
2000-12-09,2000年12月9日,2000-12-09,2000,12.761
2000-12-10,2000年12月10日,2000-12-10,2000,12.9
2000-12-11,2000年12月11日,2000-12-11,2000,12.899
2000-12-12,2000年12月12日,2000-12-12,2000,12.721
2000-12-13,2000年12月13日,2000-12-13,2000,12.643
2000-12-14,2000年12月14日,2000-12-14,2000,12.67
2000-12-15,2000年12月15日,2000-12-15,2000,12.706
2000-12-16,2000年12月16日,2000-12-16,2000,12.747
2000-12-17,2000年12月17日,2000-12-17,2000,12.778
2000-12-18,2000年12月18日,2000-12-18,2000,12.81
2000-12-19,2000年12月19日,2000-12-19,2000,12.798
2000-12-20,2000年12月20日,2000-12-20,2000,12.707
2000-12-21,2000年12月21日,2000-12-21,2000,12.614
2000-12-22,2000年12月22日,2000-12-22,2000,12.558
2000-12-23,2000年12月23日,2000-12-23,2000,12.547
2000-12-24,2000年12月24日,2000-12-24,2000,12.547
2000-12-25,2000年12月25日,2000-12-25,2000,12.594
2000-12-26,2000年12月26日,2000-12-26,2000,12.64
2000-12-27,2000年12月27日,2000-12-27,2000,12.678
2000-12-28,2000年12月28日,2000-12-28,2000,12.649
2000-12-29,2000年12月29日,2000-12-29,2000,12.693
2000-12-30,2000年12月30日,2000-12-30,2000,12.695
2000-12-31,2000年12月31日,2000-12-31,2000,12.627
2001-01-01,2001年1月1日,2000-01-01,2001,12.57
2001-01-02,2001年1月2日,2000-01-02,2001,12.564
2001-01-03,2001年1月3日,2000-01-03,2001,12.567
2001-01-04,2001年1月4日,2000-01-04,2001,12.626
2001-01-05,2001年1月5日,2000-01-05,2001,12.661
2001-01-06,2001年1月6日,2000-01-06,2001,12.888
2001-01-07,2001年1月7日,2000-01-07,2001,12.737
2001-01-08,2001年1月8日,2000-01-08,2001,12.72
2001-01-09,2001年1月9日,2000-01-09,2001,12.721
2001-01-10,2001年1月10日,2000-01-10,2001,12.635
2001-01-11,2001年1月11日,2000-01-11,2001,12.581
2001-01-12,2001年1月12日,2000-01-12,2001,12.615
2001-01-13,2001年1月13日,2000-01-13,2001,12.64
2001-01-14,2001年1月14日,2000-01-14,2001,12.621
2001-01-15,2001年1月15日,2000-01-15,2001,12.67
2001-01-16,2001年1月16日,2000-01-16,2001,12.726
2001-01-17,2001年1月17日,2000-01-17,2001,12.744
2001-01-18,2001年1月18日,2000-01-18,2001,12.788
2001-01-19,2001年1月19日,2000-01-19,2001,12.75
2001-01-20,2001年1月20日,2000-01-20,2001,12.697
2001-01-21,2001年1月21日,2000-01-21,2001,12.671
2001-01-22,2001年1月22日,2000-01-22,2001,12.666
2001-01-23,2001年1月23日,2000-01-23,2001,12.69
2001-01-24,2001年1月24日,2000-01-24,2001,12.727
2001-01-25,2001年1月25日,2000-01-25,2001,12.676
2001-01-26,2001年1月26日,2000-01-26,2001,12.701
2001-01-27,2001年1月27日,2000-01-27,2001,12.716
2001-01-28,2001年1月28日,2000-01-28,2001,12.732
2001-01-29,2001年1月29日,2000-01-29,2001,12.763
2001-01-30,2001年1月30日,2000-01-30,2001,12.765
2001-01-31,2001年1月31日,2000-01-31,2001,12.733
2001-02-01,2001年2月1日,2000-02-01,2001,12.621
2001-02-02,2001年2月2日,2000-02-02,2001,12.486
2001-02-03,2001年2月3日,2000-02-03,2001,12.453
2001-02-04,2001年2月4日,2000-02-04,2001,12.45
2001-02-05,2001年2月5日,2000-02-05,2001,12.52
2001-02-06,2001年2月6日,2000-02-06,2001,12.576
2001-02-07,2001年2月7日,2000-02-07,2001,12.625
2001-02-08,2001年2月8日,2000-02-08,2001,12.604
2001-02-09,2001年2月9日,2000-02-09,2001,12.568
2001-02-10,2001年2月10日,2000-02-10,2001,12.547
2001-02-11,2001年2月11日,2000-02-11,2001,12.589
2001-02-12,2001年2月12日,2000-02-12,2001,12.7
2001-02-13,2001年2月13日,2000-02-13,2001,12.765
2001-02-14,2001年2月14日,2000-02-14,2001,12.807
2001-02-15,2001年2月15日,2000-02-15,2001,12.825
2001-02-16,2001年2月16日,2000-02-16,2001,12.833
2001-02-17,2001年2月17日,2000-02-17,2001,12.87
2001-02-18,2001年2月18日,2000-02-18,2001,12.905
2001-02-19,2001年2月19日,2000-02-19,2001,12.987
2001-02-20,2001年2月20日,2000-02-20,2001,13.079
2001-02-21,2001年2月21日,2000-02-21,2001,13.24
2001-02-22,2001年2月22日,2000-02-22,2001,13.065
2001-02-23,2001年2月23日,2000-02-23,2001,13.009
2001-02-24,2001年2月24日,2000-02-24,2001,13.053
2001-02-25,2001年2月25日,2000-02-25,2001,13.036
2001-02-26,2001年2月26日,2000-02-26,2001,13.072
2001-02-27,2001年2月27日,2000-02-27,2001,13.121
2001-02-28,2001年2月28日,2000-02-28,2001,13.295
2001-03-01,2001年3月1日,2000-03-01,2001,13.342
2001-03-02,2001年3月2日,2000-03-02,2001,13.3
2001-03-03,2001年3月3日,2000-03-03,2001,13.364
2001-03-04,2001年3月4日,2000-03-04,2001,13.419
2001-03-05,2001年3月5日,2000-03-05,2001,13.461
2001-03-06,2001年3月6日,2000-03-06,2001,13.509
2001-03-07,2001年3月7日,2000-03-07,2001,13.51
2001-03-08,2001年3月8日,2000-03-08,2001,13.516
2001-03-09,2001年3月9日,2000-03-09,2001,13.498
2001-03-10,2001年3月10日,2000-03-10,2001,13.472
2001-03-11,2001年3月11日,2000-03-11,2001,13.483
2001-03-12,2001年3月12日,2000-03-12,2001,13.515
2001-03-13,2001年3月13日,2000-03-13,2001,13.541
2001-03-14,2001年3月14日,2000-03-14,2001,13.597
2001-03-15,2001年3月15日,2000-03-15,2001,13.601
2001-03-16,2001年3月16日,2000-03-16,2001,13.584
2001-03-17,2001年3月17日,2000-03-17,2001,13.588
2001-03-18,2001年3月18日,2000-03-18,2001,13.577
2001-03-19,2001年3月19日,2000-03-19,2001,13.588
2001-03-20,2001年3月20日,2000-03-20,2001,13.678
2001-03-21,2001年3月21日,2000-03-21,2001,13.667
2001-03-22,2001年3月22日,2000-03-22,2001,13.65
2001-03-23,2001年3月23日,2000-03-23,2001,13.693
2001-03-24,2001年3月24日,2000-03-24,2001,13.725
2001-03-25,2001年3月25日,2000-03-25,2001,13.727
2001-03-26,2001年3月26日,2000-03-26,2001,13.764
2001-03-27,2001年3月27日,2000-03-27,2001,13.871
2001-03-28,2001年3月28日,2000-03-28,2001,13.921
2001-03-29,2001年3月29日,2000-03-29,2001,13.926
2001-03-30,2001年3月30日,2000-03-30,2001,13.969
2001-03-31,2001年3月31日,2000-03-31,2001,14.044
2001-04-01,2001年4月1日,2000-04-01,2001,14.093
2001-04-02,2001年4月2日,2000-04-02,2001,14.169
2001-04-03,2001年4月3日,2000-04-03,2001,14.222
2001-04-04,2001年4月4日,2000-04-04,2001,14.259
2001-04-05,2001年4月5日,2000-04-05,2001,14.239
2001-04-06,2001年4月6日,2000-04-06,2001,14.211
2001-04-07,2001年4月7日,2000-04-07,2001,14.216
2001-04-08,2001年4月8日,2000-04-08,2001,14.235
2001-04-09,2001年4月9日,2000-04-09,2001,14.234
2001-04-10,2001年4月10日,2000-04-10,2001,14.27
2001-04-11,2001年4月11日,2000-04-11,2001,14.314
2001-04-12,2001年4月12日,2000-04-12,2001,14.393
2001-04-13,2001年4月13日,2000-04-13,2001,14.47
2001-04-14,2001年4月14日,2000-04-14,2001,14.499
2001-04-15,2001年4月15日,2000-04-15,2001,14.535
2001-04-16,2001年4月16日,2000-04-16,2001,14.58
2001-04-17,2001年4月17日,2000-04-17,2001,14.579
2001-04-18,2001年4月18日,2000-04-18,2001,14.59
2001-04-19,2001年4月19日,2000-04-19,2001,14.651
2001-04-20,2001年4月20日,2000-04-20,2001,14.711
2001-04-21,2001年4月21日,2000-04-21,2001,14.687
2001-04-22,2001年4月22日,2000-04-22,2001,14.668
2001-04-23,2001年4月23日,2000-04-23,2001,14.725
2001-04-24,2001年4月24日,2000-04-24,2001,14.804
2001-04-25,2001年4月25日,2000-04-25,2001,14.896
2001-04-26,2001年4月26日,2000-04-26,2001,14.996
2001-04-27,2001年4月27日,2000-04-27,2001,15.046
2001-04-28,2001年4月28日,2000-04-28,2001,15.072
2001-04-29,2001年4月29日,2000-04-29,2001,15.054
2001-04-30,2001年4月30日,2000-04-30,2001,15.13
2001-05-01,2001年5月1日,2000-05-01,2001,15.175
2001-05-02,2001年5月2日,2000-05-02,2001,15.151
2001-05-03,2001年5月3日,2000-05-03,2001,15.146
2001-05-04,2001年5月4日,2000-05-04,2001,15.139
2001-05-05,2001年5月5日,2000-05-05,2001,15.175
2001-05-06,2001年5月6日,2000-05-06,2001,15.2
2001-05-07,2001年5月7日,2000-05-07,2001,15.288
2001-05-08,2001年5月8日,2000-05-08,2001,15.402
2001-05-09,2001年5月9日,2000-05-09,2001,15.499
2001-05-10,2001年5月10日,2000-05-10,2001,15.565
2001-05-11,2001年5月11日,2000-05-11,2001,15.655
2001-05-12,2001年5月12日,2000-05-12,2001,15.728
2001-05-13,2001年5月13日,2000-05-13,2001,15.688
2001-05-14,2001年5月14日,2000-05-14,2001,15.653
2001-05-15,2001年5月15日,2000-05-15,2001,15.643
2001-05-16,2001年5月16日,2000-05-16,2001,15.66
2001-05-17,2001年5月17日,2000-05-17,2001,15.62
2001-05-18,2001年5月18日,2000-05-18,2001,15.616
2001-05-19,2001年5月19日,2000-05-19,2001,15.588
2001-05-20,2001年5月20日,2000-05-20,2001,15.564
2001-05-21,2001年5月21日,2000-05-21,2001,15.613
2001-05-22,2001年5月22日,2000-05-22,2001,15.689
2001-05-23,2001年5月23日,2000-05-23,2001,15.789
2001-05-24,2001年5月24日,2000-05-24,2001,15.822
2001-05-25,2001年5月25日,2000-05-25,2001,15.874
2001-05-26,2001年5月26日,2000-05-26,2001,15.907
2001-05-27,2001年5月27日,2000-05-27,2001,15.871
2001-05-28,2001年5月28日,2000-05-28,2001,15.788
2001-05-29,2001年5月29日,2000-05-29,2001,15.788
2001-05-30,2001年5月30日,2000-05-30,2001,15.805
2001-05-31,2001年5月31日,2000-05-31,2001,15.9
2001-06-01,2001年6月1日,2000-06-01,2001,15.958
2001-06-02,2001年6月2日,2000-06-02,2001,16.005
2001-06-03,2001年6月3日,2000-06-03,2001,16.016
2001-06-04,2001年6月4日,2000-06-04,2001,16.045
2001-06-05,2001年6月5日,2000-06-05,2001,16.094
2001-06-06,2001年6月6日,2000-06-06,2001,16.105
2001-06-07,2001年6月7日,2000-06-07,2001,16.16
2001-06-08,2001年6月8日,2000-06-08,2001,16.222
2001-06-09,2001年6月9日,2000-06-09,2001,16.237
2001-06-10,2001年6月10日,2000-06-10,2001,16.228
2001-06-11,2001年6月11日,2000-06-11,2001,16.247
2001-06-12,2001年6月12日,2000-06-12,2001,16.267
2001-06-13,2001年6月13日,2000-06-13,2001,16.279
2001-06-14,2001年6月14日,2000-06-14,2001,16.226
2001-06-15,2001年6月15日,2000-06-15,2001,16.158
2001-06-16,2001年6月16日,2000-06-16,2001,16.089
2001-06-17,2001年6月17日,2000-06-17,2001,16.109
2001-06-18,2001年6月18日,2000-06-18,2001,16.122
2001-06-19,2001年6月19日,2000-06-19,2001,16.13
2001-06-20,2001年6月20日,2000-06-20,2001,16.158
2001-06-21,2001年6月21日,2000-06-21,2001,16.162
2001-06-22,2001年6月22日,2000-06-22,2001,16.205
2001-06-23,2001年6月23日,2000-06-23,2001,16.228
2001-06-24,2001年6月24日,2000-06-24,2001,16.3
2001-06-25,2001年6月25日,2000-06-25,2001,16.41
2001-06-26,2001年6月26日,2000-06-26,2001,16.485
2001-06-27,2001年6月27日,2000-06-27,2001,16.51
2001-06-28,2001年6月28日,2000-06-28,2001,16.473
2001-06-29,2001年6月29日,2000-06-29,2001,16.479
2001-06-30,2001年6月30日,2000-06-30,2001,16.488
2001-07-01,2001年7月1日,2000-07-01,2001,16.495
2001-07-02,2001年7月2日,2000-07-02,2001,16.472
2001-07-03,2001年7月3日,2000-07-03,2001,16.49
2001-07-04,2001年7月4日,2000-07-04,2001,16.496
2001-07-05,2001年7月5日,2000-07-05,2001,16.385
2001-07-06,2001年7月6日,2000-07-06,2001,16.307
2001-07-07,2001年7月7日,2000-07-07,2001,16.34
2001-07-08,2001年7月8日,2000-07-08,2001,16.35
2001-07-09,2001年7月9日,2000-07-09,2001,16.417
2001-07-10,2001年7月10日,2000-07-10,2001,16.572
2001-07-11,2001年7月11日,2000-07-11,2001,16.701
2001-07-12,2001年7月12日,2000-07-12,2001,16.784
2001-07-13,2001年7月13日,2000-07-13,2001,16.831
2001-07-14,2001年7月14日,2000-07-14,2001,16.837
2001-07-15,2001年7月15日,2000-07-15,2001,16.781
2001-07-16,2001年7月16日,2000-07-16,2001,16.762
2001-07-17,2001年7月17日,2000-07-17,2001,16.769
2001-07-18,2001年7月18日,2000-07-18,2001,16.804
2001-07-19,2001年7月19日,2000-07-19,2001,16.82
2001-07-20,2001年7月20日,2000-07-20,2001,16.786
2001-07-21,2001年7月21日,2000-07-21,2001,16.767
2001-07-22,2001年7月22日,2000-07-22,2001,16.729
2001-07-23,2001年7月23日,2000-07-23,2001,16.631
2001-07-24,2001年7月24日,2000-07-24,2001,16.577
2001-07-25,2001年7月25日,2000-07-25,2001,16.509
2001-07-26,2001年7月26日,2000-07-26,2001,16.411
2001-07-27,2001年7月27日,2000-07-27,2001,16.293
2001-07-28,2001年7月28日,2000-07-28,2001,16.287
2001-07-29,2001年7月29日,2000-07-29,2001,16.408
2001-07-30,2001年7月30日,2000-07-30,2001,16.551
2001-07-31,2001年7月31日,2000-07-31,2001,16.71
2001-08-01,2001年8月1日,2000-08-01,2001,16.706
2001-08-02,2001年8月2日,2000-08-02,2001,16.665
2001-08-03,2001年8月3日,2000-08-03,2001,16.641
2001-08-04,2001年8月4日,2000-08-04,2001,16.714
2001-08-05,2001年8月5日,2000-08-05,2001,16.754
2001-08-06,2001年8月6日,2000-08-06,2001,16.701
2001-08-07,2001年8月7日,2000-08-07,2001,16.621
2001-08-08,2001年8月8日,2000-08-08,2001,16.583
2001-08-09,2001年8月9日,2000-08-09,2001,16.6
2001-08-10,2001年8月10日,2000-08-10,2001,16.56
2001-08-11,2001年8月11日,2000-08-11,2001,16.505
2001-08-12,2001年8月12日,2000-08-12,2001,16.474
2001-08-13,2001年8月13日,2000-08-13,2001,16.467
2001-08-14,2001年8月14日,2000-08-14,2001,16.428
2001-08-15,2001年8月15日,2000-08-15,2001,16.375
2001-08-16,2001年8月16日,2000-08-16,2001,16.383
2001-08-17,2001年8月17日,2000-08-17,2001,16.376
2001-08-18,2001年8月18日,2000-08-18,2001,16.376
2001-08-19,2001年8月19日,2000-08-19,2001,16.394
2001-08-20,2001年8月20日,2000-08-20,2001,16.357
2001-08-21,2001年8月21日,2000-08-21,2001,16.438
2001-08-22,2001年8月22日,2000-08-22,2001,16.48
2001-08-23,2001年8月23日,2000-08-23,2001,16.509
2001-08-24,2001年8月24日,2000-08-24,2001,16.459
2001-08-25,2001年8月25日,2000-08-25,2001,16.428
2001-08-26,2001年8月26日,2000-08-26,2001,16.34
2001-08-27,2001年8月27日,2000-08-27,2001,16.222
2001-08-28,2001年8月28日,2000-08-28,2001,16.139
2001-08-29,2001年8月29日,2000-08-29,2001,16.079
2001-08-30,2001年8月30日,2000-08-30,2001,16.041
2001-08-31,2001年8月31日,2000-08-31,2001,16.029
2001-09-01,2001年9月1日,2000-09-01,2001,16.032
2001-09-02,2001年9月2日,2000-09-02,2001,16.062
2001-09-03,2001年9月3日,2000-09-03,2001,16.09
2001-09-04,2001年9月4日,2000-09-04,2001,16.074
2001-09-05,2001年9月5日,2000-09-05,2001,16.027
2001-09-06,2001年9月6日,2000-09-06,2001,16.003
2001-09-07,2001年9月7日,2000-09-07,2001,15.987
2001-09-08,2001年9月8日,2000-09-08,2001,15.957
2001-09-09,2001年9月9日,2000-09-09,2001,15.968
