date,max,year,month,day,month_day,month_day_flourish
2006-07-27,30.8,2006,7,27,07-27,7/27
2006-07-28,29.4,2006,7,28,07-28,7/28
2006-07-29,31.9,2006,7,29,07-29,7/29
2006-07-30,30.2,2006,7,30,07-30,7/30
2006-07-31,27.9,2006,7,31,07-31,7/31
2006-08-01,27.2,2006,8,1,08-01,8/1
2006-08-02,28.5,2006,8,2,08-02,8/2
2006-08-03,32.4,2006,8,3,08-03,8/3
2006-08-04,33.9,2006,8,4,08-04,8/4
2006-08-05,35.4,2006,8,5,08-05,8/5
2006-08-06,34.4,2006,8,6,08-06,8/6
2006-08-07,34.3,2006,8,7,08-07,8/7
2006-08-08,29.0,2006,8,8,08-08,8/8
2006-08-09,27.3,2006,8,9,08-09,8/9
2006-08-10,33.1,2006,8,10,08-10,8/10
2006-08-11,31.3,2006,8,11,08-11,8/11
2006-08-12,29.0,2006,8,12,08-12,8/12
2006-08-13,30.0,2006,8,13,08-13,8/13
2006-08-14,32.8,2006,8,14,08-14,8/14
2006-08-15,29.2,2006,8,15,08-15,8/15
2006-08-16,29.6,2006,8,16,08-16,8/16
2006-08-17,32.6,2006,8,17,08-17,8/17
2006-08-18,32.9,2006,8,18,08-18,8/18
2006-08-19,33.9,2006,8,19,08-19,8/19
2006-08-20,32.1,2006,8,20,08-20,8/20
2006-08-21,33.3,2006,8,21,08-21,8/21
2006-08-22,32.3,2006,8,22,08-22,8/22
2006-08-23,31.8,2006,8,23,08-23,8/23
2006-08-24,32.1,2006,8,24,08-24,8/24
2006-08-25,30.1,2006,8,25,08-25,8/25
2006-08-26,27.5,2006,8,26,08-26,8/26
2006-08-27,27.2,2006,8,27,08-27,8/27
2006-08-28,28.6,2006,8,28,08-28,8/28
2006-08-29,32.4,2006,8,29,08-29,8/29
2006-08-30,29.4,2006,8,30,08-30,8/30
2006-08-31,31.1,2006,8,31,08-31,8/31
2006-09-01,26.4,2006,9,1,09-01,9/1
2006-09-02,29.4,2006,9,2,09-02,9/2
2006-09-03,31.2,2006,9,3,09-03,9/3
2006-09-04,31.6,2006,9,4,09-04,9/4
2006-09-05,34.8,2006,9,5,09-05,9/5
2006-09-06,27.9,2006,9,6,09-06,9/6
2006-09-07,29.0,2006,9,7,09-07,9/7
2006-09-08,28.1,2006,9,8,09-08,9/8
2006-09-09,31.9,2006,9,9,09-09,9/9
2006-09-10,33.7,2006,9,10,09-10,9/10
2006-09-11,28.9,2006,9,11,09-11,9/11
2006-09-12,24.5,2006,9,12,09-12,9/12
2006-09-13,19.4,2006,9,13,09-13,9/13
2006-09-14,21.3,2006,9,14,09-14,9/14
2006-09-15,24.5,2006,9,15,09-15,9/15
2006-09-16,26.1,2006,9,16,09-16,9/16
2006-09-17,23.7,2006,9,17,09-17,9/17
2006-09-18,27.1,2006,9,18,09-18,9/18
2006-09-19,31.0,2006,9,19,09-19,9/19
2006-09-20,29.9,2006,9,20,09-20,9/20
2006-09-21,29.2,2006,9,21,09-21,9/21
2006-09-22,25.1,2006,9,22,09-22,9/22
2006-09-23,24.4,2006,9,23,09-23,9/23
2006-09-24,25.3,2006,9,24,09-24,9/24
2006-09-25,24.7,2006,9,25,09-25,9/25
2006-09-26,22.7,2006,9,26,09-26,9/26
2006-09-27,22.4,2006,9,27,09-27,9/27
2006-09-28,28.6,2006,9,28,09-28,9/28
2006-09-29,24.0,2006,9,29,09-29,9/29
2006-09-30,25.5,2006,9,30,09-30,9/30
2007-06-01,21.4,2007,6,1,06-01,6/1
2007-06-02,25.3,2007,6,2,06-02,6/2
2007-06-03,25.6,2007,6,3,06-03,6/3
2007-06-04,25.1,2007,6,4,06-04,6/4
2007-06-05,25.0,2007,6,5,06-05,6/5
2007-06-06,26.5,2007,6,6,06-06,6/6
2007-06-07,25.3,2007,6,7,06-07,6/7
2007-06-08,26.6,2007,6,8,06-08,6/8
2007-06-09,24.6,2007,6,9,06-09,6/9
2007-06-10,22.9,2007,6,10,06-10,6/10
2007-06-11,24.7,2007,6,11,06-11,6/11
2007-06-12,28.4,2007,6,12,06-12,6/12
2007-06-13,27.4,2007,6,13,06-13,6/13
2007-06-14,24.8,2007,6,14,06-14,6/14
2007-06-15,30.9,2007,6,15,06-15,6/15
2007-06-16,31.2,2007,6,16,06-16,6/16
2007-06-17,26.6,2007,6,17,06-17,6/17
2007-06-18,27.9,2007,6,18,06-18,6/18
2007-06-19,30.8,2007,6,19,06-19,6/19
2007-06-20,29.0,2007,6,20,06-20,6/20
2007-06-21,30.0,2007,6,21,06-21,6/21
2007-06-22,25.8,2007,6,22,06-22,6/22
2007-06-23,30.2,2007,6,23,06-23,6/23
2007-06-24,26.3,2007,6,24,06-24,6/24
2007-06-25,23.4,2007,6,25,06-25,6/25
2007-06-26,24.8,2007,6,26,06-26,6/26
2007-06-27,31.1,2007,6,27,06-27,6/27
2007-06-28,31.3,2007,6,28,06-28,6/28
