,観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),13日の最高気温(℃),13日の最高気温の品質情報,13日の最高気温起時（時）,13日の最高気温起時（分）,13日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（12日まで）,今年の最高気温（12日まで）の品質情報,今年の最高気温（12日まで）を観測した起日（年）,今年の最高気温（12日まで）を観測した起日（月）,今年の最高気温（12日まで）を観測した起日（日）,12日までの観測史上1位の値（℃）,12日までの観測史上1位の値の品質情報,12日までの観測史上1位の値を観測した起日（年）,12日までの観測史上1位の値を観測した起日（月）,12日までの観測史上1位の値を観測した起日（日）,12日までの11月の1位の値,12日までの11月の1位の値の品質情報,12日までの11月の1位の値の起日（年）,12日までの11月の1位の値の起日（月）,12日までの11月の1位の値の起日（日）,統計開始年,date
827,86146,熊本県,益城（マシキ）,,2024,11,13,6,0,15.5,4,2.0,27.0,4.0,,,,,,,0.0,36.7,5,2024,8,13,37.3,8,2016,8,23,28.2,8,2023,11,5,2003,2024-11-13
828,86157,熊本県,南阿蘇（ミナミアソ）,,2024,11,13,6,0,9.6,4,0.0,10.0,4.0,,,,,,,0.0,36.4,5,2024,8,3,36.4,8,2024,8,3,26.0,8,2024,11,2,2015,2024-11-13
829,86161,熊本県,高森（タカモリ）,,2024,11,13,6,0,12.5,4,0.0,46.0,4.0,,,,,,,0.0,35.0,5,2024,8,3,35.0,8,2024,8,3,24.7,8,2003,11,8,1977,2024-11-13
830,86216,熊本県,三角（ミスミ）,,2024,11,13,6,0,17.5,4,0.0,2.0,4.0,,,,,,,0.0,38.4,5,2024,8,9,38.4,8,2024,8,9,28.8,8,2023,11,5,1977,2024-11-13
831,86236,熊本県,甲佐（コウサ）,,2024,11,13,6,0,13.0,4,0.0,24.0,4.0,,,,,,,0.0,38.9,5,2024,8,24,38.9,8,2024,8,24,29.3,8,2023,11,5,1977,2024-11-13
832,86271,熊本県,松島（マツシマ）,,2024,11,13,6,0,15.0,4,0.0,13.0,4.0,,,,,,,0.0,37.4,5,2024,7,25,37.4,8,2024,7,25,28.9,8,2023,11,5,1977,2024-11-13
833,86316,熊本県,本渡（ホンド）,,2024,11,13,6,0,17.8,4,3.0,50.0,4.0,,,,,,,0.0,38.1,5,2024,8,4,38.1,8,2024,8,4,27.9,8,2023,11,5,1977,2024-11-13
834,86336,熊本県,八代（ヤツシロ）,,2024,11,13,6,0,14.1,4,0.0,5.0,4.0,,,,,,,0.0,38.7,5,2024,8,20,38.7,8,2024,8,20,29.5,8,2023,11,5,1977,2024-11-13
835,86451,熊本県,水俣（ミナマタ）,,2024,11,13,6,0,13.8,4,0.0,15.0,4.0,,,,,,,0.0,37.7,5,2024,8,20,38.1,8,2018,8,13,28.8,8,2023,11,5,1977,2024-11-13
836,86467,熊本県,人吉（ヒトヨシ）,47824.0,2024,11,13,6,0,12.9,4,0.0,24.0,4.0,,,,,,,0.0,38.2,5,2024,8,4,38.2,8,2024,8,4,27.6,8,1961,11,1,1943,2024-11-13
837,86477,熊本県,上（ウエ）,,2024,11,13,6,0,12.1,4,3.0,30.0,4.0,,,,,,,0.0,38.4,5,2024,8,4,38.4,8,2024,8,4,27.6,8,2024,11,2,1977,2024-11-13
838,86491,熊本県,牛深（ウシブカ）,47838.0,2024,11,13,6,0,17.2,4,5.0,39.0,4.0,,,,,,,0.0,37.1,5,2024,9,18,39.6,8,2013,8,20,28.2,8,2023,11,5,1949,2024-11-13
839,87041,宮崎県,高千穂（タカチホ）,,2024,11,13,6,0,11.0,4,0.0,4.0,4.0,,,,,,,0.0,37.4,5,2024,8,3,37.4,8,2024,8,3,28.0,8,2015,11,8,1977,2024-11-13
840,87066,宮崎県,古江（フルエ）,,2024,11,13,6,0,17.9,4,0.0,9.0,4.0,,,,,,,0.0,37.3,5,2024,8,12,38.9,8,2004,7,29,28.3,8,1994,11,13,1977,2024-11-13
841,87071,宮崎県,鞍岡（クラオカ）,,2024,11,13,6,0,9.9,4,0.0,9.0,4.0,,,,,,,0.0,35.6,5,2024,8,3,35.6,8,2024,8,3,27.0,8,2015,11,8,1979,2024-11-13
842,87141,宮崎県,延岡（ノベオカ）,47822.0,2024,11,13,6,0,15.3,4,0.0,4.0,4.0,,,,,,,0.0,36.5,5,2024,8,9,38.5,8,2004,7,30,29.5,8,1977,11,8,1961,2024-11-13
843,87181,宮崎県,日向（ヒュウガ）,,2024,11,13,6,0,15.1,4,0.0,6.0,4.0,,,,,,,0.0,38.5,5,2024,7,9,38.9,8,2013,8,23,29.6,8,2024,11,2,1977,2024-11-13
844,87206,宮崎県,神門（ミカド）,,2024,11,13,6,0,13.9,4,0.0,59.0,4.0,,,,,,,0.0,38.7,5,2024,8,16,39.2,8,2020,8,18,28.2,8,2015,11,8,1979,2024-11-13
845,87231,宮崎県,西米良（ニシメラ）,,2024,11,13,6,0,14.2,4,0.0,39.0,4.0,,,,,,,0.0,37.9,5,2024,8,16,39.7,8,2020,8,17,27.3,8,2015,11,8,1979,2024-11-13
846,87293,宮崎県,高鍋（タカナベ）,,2024,11,13,6,0,17.1,4,0.0,2.0,4.0,,,,,,,0.0,36.9,5,2024,7,8,36.9,8,2024,7,8,28.6,8,2024,11,2,2017,2024-11-13
847,87301,宮崎県,加久藤（カクトウ）,,2024,11,13,6,0,12.5,4,0.0,13.0,4.0,,,,,,,0.0,38.5,5,2024,8,4,39.4,8,2020,8,17,27.9,8,2023,11,2,1977,2024-11-13
848,87331,宮崎県,西都（サイト）,,2024,11,13,6,0,17.5,4,0.0,18.0,4.0,,,,,,,0.0,37.3,5,2024,8,16,38.4,8,2013,7,31,29.4,8,1996,11,1,1977,2024-11-13
849,87352,宮崎県,小林（コバヤシ）,,2024,11,13,6,0,15.8,4,0.0,43.0,4.0,,,,,,,0.0,37.7,5,2024,8,1,38.3,8,2020,8,18,28.2,8,2024,11,2,2000,2024-11-13
850,87376,宮崎県,宮崎（ミヤザキ）,47830.0,2024,11,13,6,0,18.0,4,0.0,3.0,4.0,,,,,,,0.0,38.2,5,2024,7,30,38.2,8,2024,7,30,31.0,8,2024,11,2,1886,2024-11-13
851,87406,宮崎県,田野（タノ）,,2024,11,13,6,0,16.9,4,0.0,17.0,4.0,,,,,,,0.0,37.1,5,2024,7,31,37.1,8,2024,7,31,29.8,8,2024,11,2,2017,2024-11-13
852,87412,宮崎県,赤江（アカエ）,,2024,11,13,6,0,18.9,4,0.0,3.0,4.0,,,,,,,0.0,37.9,5,2024,7,30,38.6,8,2013,8,1,31.6,8,2024,11,2,2003,2024-11-13
853,87426,宮崎県,都城（ミヤコノジョウ）,47829.0,2024,11,13,6,0,16.4,4,0.0,23.0,4.0,,,,,,,0.0,38.0,5,2024,8,4,39.4,8,2020,8,18,28.0,8,2003,11,6,1942,2024-11-13
854,87492,宮崎県,油津（アブラツ）,47835.0,2024,11,13,6,0,20.4,4,0.0,12.0,4.0,,,,,,,0.0,37.2,5,2024,7,30,38.1,8,2013,8,2,29.9,8,2024,11,2,1949,2024-11-13
855,87501,宮崎県,串間（クシマ）,,2024,11,13,6,0,18.5,4,4.0,5.0,4.0,,,,,,,0.0,37.1,5,2024,7,30,37.3,8,2013,8,2,29.0,8,2024,11,2,1977,2024-11-13
856,88061,鹿児島県,阿久根（アクネ）,47823.0,2024,11,13,6,0,16.4,4,0.0,22.0,4.0,,,,,,,0.0,36.2,5,2024,7,25,37.1,8,2018,8,13,28.0,8,1989,11,5,1939,2024-11-13
857,88081,鹿児島県,大口（オオクチ）,,2024,11,13,6,0,12.1,4,0.0,10.0,4.0,,,,,,,0.0,38.0,5,2024,8,3,38.0,8,2024,8,3,28.2,8,2023,11,2,1977,2024-11-13
858,88107,鹿児島県,さつま柏原（サツマカシワバル）,,2024,11,13,6,0,12.5,4,3.0,53.0,4.0,,,,,,,0.0,38.1,5,2024,8,3,38.1,8,2024,8,3,28.4,8,2023,11,5,1976,2024-11-13
859,88131,鹿児島県,中甑（ナカコシキ）,,2024,11,13,6,0,19.5,4,0.0,14.0,4.0,,,,,,,0.0,36.6,5,2024,8,4,37.5,8,2013,8,19,27.7,8,2024,11,2,1977,2024-11-13
860,88151,鹿児島県,川内（センダイ）,,2024,11,13,6,0,13.7,4,0.0,3.0,4.0,,,,,,,0.0,37.3,5,2024,8,5,37.3,8,2024,8,5,28.0,8,2023,11,5,1977,2024-11-13
861,88166,鹿児島県,溝辺（ミゾベ）,,2024,11,13,6,0,14.0,4,1.0,56.0,4.0,,,,,,,0.0,34.8,5,2024,8,9,36.2,8,2020,8,18,26.7,8,2003,11,6,1995,2024-11-13
862,88261,鹿児島県,東市来（ヒガシイチキ）,,2024,11,13,6,0,15.0,4,3.0,22.0,4.0,,,,,,,0.0,35.7,5,2024,8,24,36.3,8,2013,8,19,28.1,8,2024,11,2,1977,2024-11-13
863,88286,鹿児島県,牧之原（マキノハラ）,,2024,11,13,6,0,16.2,4,1.0,4.0,4.0,,,,,,,0.0,35.1,5,2024,8,4,35.1,8,2024,8,4,26.4,8,2024,11,2,1977,2024-11-13
864,88317,鹿児島県,鹿児島（カゴシマ）,47827.0,2024,11,13,6,0,17.3,4,5.0,52.0,4.0,,,,,,,0.0,37.2,5,2024,7,31,37.4,8,2016,8,22,29.5,8,2003,11,6,1883,2024-11-13
865,88331,鹿児島県,輝北（キホク）,,2024,11,13,6,0,16.7,4,3.0,12.0,4.0,,,,,,,0.0,35.7,5,2024,8,8,36.4,8,2020,8,17,29.4,8,1990,11,20,1977,2024-11-13
866,88371,鹿児島県,加世田（カセダ）,,2024,11,13,6,0,14.2,4,0.0,8.0,4.0,,,,,,,0.0,36.4,5,2024,8,14,36.4,8,2024,8,14,28.8,8,2024,11,1,1977,2024-11-13
867,88406,鹿児島県,志布志（シブシ）,,2024,11,13,6,0,16.4,4,0.0,14.0,4.0,,,,,,,0.0,36.5,5,2024,7,31,36.7,8,2020,8,16,29.4,8,2000,11,2,1977,2024-11-13
868,88432,鹿児島県,喜入（キイレ）,,2024,11,13,6,0,14.9,4,3.0,9.0,4.0,,,,,,,0.0,37.0,5,2024,8,9,37.4,8,2016,8,22,28.7,8,2024,11,2,1977,2024-11-13
869,88442,鹿児島県,鹿屋（カノヤ）,,2024,11,13,6,0,16.3,4,0.0,38.0,4.0,,,,,,,0.0,37.5,5,2024,8,9,37.6,8,2020,8,18,29.1,8,2024,11,2,1977,2024-11-13
870,88447,鹿児島県,肝付前田（キモツキマエダ）,,2024,11,13,6,0,15.9,4,2.0,49.0,4.0,,,,,,,0.0,38.5,5,2024,8,9,38.5,8,2024,8,9,29.5,8,2024,11,2,1977,2024-11-13
871,88466,鹿児島県,枕崎（マクラザキ）,47831.0,2024,11,13,6,0,16.4,4,0.0,13.0,4.0,,,,,,,0.0,36.4,5,2024,8,3,36.9,8,2020,8,18,29.4,8,2024,11,2,1923,2024-11-13
872,88486,鹿児島県,指宿（イブスキ）,,2024,11,13,6,0,17.8,4,4.0,52.0,4.0,,,,,,,0.0,36.9,5,2024,8,8,36.9,8,2024,8,8,29.5,8,2024,11,2,1977,2024-11-13
873,88506,鹿児島県,内之浦（ウチノウラ）,,2024,11,13,6,0,17.8,4,3.0,12.0,4.0,,,,,,,0.0,36.3,5,2024,8,8,37.2,8,2004,7,29,31.2,8,2000,11,2,1977,2024-11-13
874,88536,鹿児島県,田代（タシロ）,,2024,11,13,6,0,13.6,4,0.0,47.0,4.0,,,,,,,0.0,36.1,5,2024,8,15,36.1,8,2024,8,15,28.0,8,2024,11,2,1977,2024-11-13
875,88612,鹿児島県,種子島（タネガシマ）,47837.0,2024,11,13,6,0,21.5,4,5.0,1.0,4.0,,,,,,,0.0,35.6,5,2024,8,4,35.9,8,1951,8,8,29.4,8,2024,11,2,1948,2024-11-13
876,88621,鹿児島県,中種子（ナカタネ）,,2024,11,13,6,0,19.5,4,5.0,48.0,4.0,,,,,,,0.0,32.7,5,2024,8,4,33.2,8,2020,8,18,27.7,8,2024,11,2,2006,2024-11-13
877,88666,鹿児島県,上中（カミナカ）,,2024,11,13,6,0,19.3,4,0.0,20.0,4.0,,,,,,,0.0,35.7,5,2024,8,10,35.7,8,2024,8,10,27.6,8,1996,11,1,1977,2024-11-13
878,88686,鹿児島県,屋久島（ヤクシマ）,47836.0,2024,11,13,6,0,19.5,4,4.0,52.0,4.0,,,,,,,0.0,34.6,5,2024,6,23,35.4,8,2016,8,16,32.2,8,2024,11,2,1937,2024-11-13
879,88706,鹿児島県,尾之間（オノアイダ）,,2024,11,13,6,0,21.8,4,0.0,7.0,4.0,,,,,,,0.0,35.7,5,2024,8,10,35.7,8,2024,8,10,28.9,8,2024,11,1,1977,2024-11-13
880,88736,鹿児島県,中之島（ナカノシマ）,,2024,11,13,6,0,19.9,4,0.0,52.0,4.0,,,,,,,0.0,34.0,5,2024,8,10,35.2,8,2020,8,18,27.2,8,2024,11,1,2002,2024-11-13
881,88821,鹿児島県,笠利（カサリ）,,2024,11,13,6,0,23.2,4,6.0,0.0,4.0,,,,,,,0.0,34.9,5,2024,7,15,35.4,8,2022,7,21,30.8,8,2024,11,2,2003,2024-11-13
882,88836,鹿児島県,名瀬（ナゼ）,47909.0,2024,11,13,6,0,23.5,4,4.0,10.0,4.0,,,,,,,0.0,36.0,5,2024,7,10,37.3,8,1960,7,9,31.0,8,1957,11,11,1896,2024-11-13
883,88851,鹿児島県,喜界島（キカイジマ）,,2024,11,13,6,0,24.3,4,1.0,42.0,4.0,,,,,,,0.0,34.7,5,2024,7,16,36.9,8,2016,8,21,30.5,8,2024,11,1,2000,2024-11-13
884,88901,鹿児島県,古仁屋（コニヤ）,,2024,11,13,6,0,23.8,4,1.0,9.0,4.0,,,,,,,0.0,35.2,5,2024,8,4,35.2,8,2024,8,4,30.0,8,2024,11,1,1977,2024-11-13
885,88931,鹿児島県,天城（アマギ）,,2024,11,13,6,0,24.0,4,4.0,9.0,4.0,,,,,,,0.0,35.9,5,2024,7,20,35.9,8,2024,7,20,31.2,8,2024,11,1,2003,2024-11-13
886,88956,鹿児島県,伊仙（イセン）,,2024,11,13,6,0,23.6,4,0.0,2.0,4.0,,,,,,,0.0,35.8,5,2024,8,12,35.8,8,2024,8,12,30.4,8,2024,11,1,1977,2024-11-13
887,88971,鹿児島県,沖永良部（オキノエラブ）,47942.0,2024,11,13,6,0,24.5,4,0.0,7.0,4.0,,,,,,,0.0,34.3,5,2024,7,10,34.9,8,1980,7,31,31.5,8,1972,11,10,1969,2024-11-13
888,88986,鹿児島県,与論島（ヨロンジマ）,,2024,11,13,6,0,24.9,4,0.0,27.0,4.0,,,,,,,0.0,34.9,5,2024,7,21,34.9,8,2024,7,21,30.3,8,2024,11,1,2000,2024-11-13
889,91011,沖縄県,伊是名（イゼナ）,,2024,11,13,6,0,25.0,4,3.0,20.0,4.0,,,,,,,0.0,35.6,5,2024,7,20,36.0,8,2017,7,30,31.1,8,2008,11,7,1977,2024-11-13
890,91021,沖縄県,奥（オク）,,2024,11,13,6,0,22.4,4,0.0,24.0,4.0,,,,,,,0.0,34.3,5,2024,7,15,34.3,8,2024,7,15,28.7,8,2024,11,1,1977,2024-11-13
891,91107,沖縄県,名護（ナゴ）,47940.0,2024,11,13,6,0,24.2,4,6.0,0.0,4.0,,,,,,,0.0,35.0,5,2024,7,21,35.1,8,2009,8,3,30.2,8,2024,11,1,1966,2024-11-13
892,91141,沖縄県,北原（キタハラ）,,2024,11,13,6,0,25.4,4,6.0,0.0,4.0,,,,,,,0.0,35.4,5,2024,7,21,35.4,8,2024,7,21,30.4,8,2024,11,1,2003,2024-11-13
893,91146,沖縄県,久米島（クメジマ）,47929.0,2024,11,13,6,0,25.2,4,6.0,0.0,4.0,,,,,,,0.0,35.3,5,2024,8,2,35.3,8,2024,8,2,30.9,8,2024,11,1,1958,2024-11-13
894,91166,沖縄県,宮城島（ミヤギジマ）,,2024,11,13,6,0,24.3,4,2.0,34.0,4.0,,,,,,,0.0,34.8,5,2024,8,10,35.6,8,2017,8,16,31.3,8,2023,11,6,2007,2024-11-13
895,91181,沖縄県,渡嘉敷（トカシキ）,,2024,11,13,6,0,23.4,4,4.0,52.0,4.0,,,,,,,0.0,32.9,5,2024,7,31,32.9,8,2024,7,31,28.5,8,2024,11,10,1977,2024-11-13
896,91197,沖縄県,那覇（ナハ）,47936.0,2024,11,13,6,0,24.9,4,4.0,1.0,4.0,,,,,,,0.0,36.0,5,2024,7,19,36.0,8,2024,7,19,31.6,8,1915,11,4,1890,2024-11-13
897,91236,沖縄県,安次嶺（アシミネ）,,2024,11,13,6,0,24.9,4,6.0,0.0,4.0,,,,,,,0.0,35.7,5,2024,7,15,35.7,8,2024,7,15,30.8,8,2024,11,1,2003,2024-11-13
898,91241,沖縄県,糸数（イトカズ）,,2024,11,13,6,0,23.2,4,5.0,0.0,4.0,,,,,,,0.0,34.1,5,2024,8,1,36.1,8,2013,8,7,29.2,8,2023,11,10,1977,2024-11-13
899,92006,沖縄県,北大東（キタダイトウ）,,2024,11,13,6,0,26.4,4,2.0,23.0,4.0,,,,,,,0.0,35.1,5,2024,8,16,35.1,8,2024,8,16,31.6,8,2024,11,2,2003,2024-11-13
900,92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945.0,2024,11,13,6,0,25.7,4,4.0,41.0,4.0,,,,,,,0.0,34.7,5,2024,7,13,35.3,8,1991,7,12,31.8,8,2024,11,2,1942,2024-11-13
901,92012,沖縄県,旧東（キュウトウ）,,2024,11,13,6,0,26.0,4,2.0,59.0,4.0,,,,,,,0.0,34.3,5,2024,8,13,34.3,8,2024,8,13,31.5,8,2024,11,2,2003,2024-11-13
902,93012,沖縄県,下地島（シモジシマ）,,2024,11,13,6,0,26.0,4,6.0,0.0,4.0,,,,,,,0.0,35.1,5,2024,7,20,36.1,8,2016,7,5,30.5,8,2017,11,10,2003,2024-11-13
903,93041,沖縄県,宮古島（ミヤコジマ）,47927.0,2024,11,13,6,0,25.8,4,6.0,0.0,4.0,,,,,,,0.0,34.8,5,2024,7,20,35.3,8,1971,7,16,30.9,8,2024,11,1,1937,2024-11-13
904,93042,沖縄県,鏡原（カガミハラ）,,2024,11,13,6,0,25.7,4,6.0,0.0,4.0,,,,,,,0.0,35.1,5,2024,7,20,35.3,8,2022,7,26,31.2,8,2023,11,10,2003,2024-11-13
905,93062,沖縄県,仲筋（ナカスジ）,,2024,11,13,6,0,25.9,4,6.0,0.0,4.0,,,,,,,0.0,35.2,5,2024,7,22,35.4,8,2009,8,2,31.0,8,2008,11,8,2003,2024-11-13
906,94001,沖縄県,伊原間（イバルマ）,,2024,11,13,6,0,26.2,4,5.0,32.0,4.0,,,,,,,0.0,34.8,5,2024,7,19,36.1,8,2012,7,8,30.8,8,2015,11,18,1977,2024-11-13
907,94011,沖縄県,所野（トコロノ）,,2024,11,13,6,0,25.8,4,6.0,0.0,4.0,,,,,,,0.0,34.8,5,2024,7,22,35.2,8,2020,7,23,30.2,8,2016,11,19,2003,2024-11-13
908,94017,沖縄県,与那国島（ヨナグニジマ）,47912.0,2024,11,13,6,0,26.0,4,6.0,0.0,4.0,,,,,,,0.0,34.6,5,2024,9,5,35.5,8,2020,7,23,30.2,8,2015,11,18,1956,2024-11-13
909,94062,沖縄県,西表島（イリオモテジマ）,47917.0,2024,11,13,6,0,26.2,4,6.0,0.0,4.0,,,,,,,0.0,35.9,5,2024,7,20,35.9,8,2024,7,20,31.2,8,2020,11,7,1954,2024-11-13
910,94081,沖縄県,石垣島（イシガキジマ）,47918.0,2024,11,13,6,0,26.3,4,6.0,0.0,4.0,,,,,,,0.0,35.5,5,2024,7,21,35.6,8,2017,8,20,30.9,8,1898,11,15,1896,2024-11-13
911,94086,沖縄県,盛山（モリヤマ）,,2024,11,13,6,0,26.1,4,6.0,0.0,4.0,,,,,,,0.0,35.0,5,2024,7,21,35.1,8,2022,8,24,31.0,8,2015,11,18,2013,2024-11-13
912,94101,沖縄県,大原（オオハラ）,,2024,11,13,6,0,25.8,4,6.0,0.0,4.0,,,,,,,0.0,35.3,5,2024,7,20,35.7,8,2003,7,24,30.7,8,2014,11,2,1978,2024-11-13
913,94116,沖縄県,波照間（ハテルマ）,,2024,11,13,6,0,26.0,4,5.0,39.0,4.0,,,,,,,0.0,35.3,5,2024,7,18,35.7,8,2009,8,5,30.7,8,2023,11,6,1979,2024-11-13
