,temp,year,date
9514,12.88,2005,1/18
9515,12.87,2005,1/19
9516,12.86,2005,1/20
9517,12.88,2005,1/21
9518,12.81,2005,1/22
9519,12.76,2005,1/23
9520,12.85,2005,1/24
9521,12.94,2005,1/25
9522,12.98,2005,1/26
9523,12.99,2005,1/27
9524,13.0,2005,1/28
9525,12.97,2005,1/29
9526,12.95,2005,1/30
9527,12.95,2005,1/31
9528,12.9,2005,2/1
9529,12.83,2005,2/2
9530,12.82,2005,2/3
9531,12.83,2005,2/4
9532,12.86,2005,2/5
9533,12.88,2005,2/6
9534,12.88,2005,2/7
9535,12.86,2005,2/8
9536,12.87,2005,2/9
9537,12.89,2005,2/10
9538,12.95,2005,2/11
9539,13.01,2005,2/12
9540,13.0,2005,2/13
9541,13.05,2005,2/14
9542,13.14,2005,2/15
9543,13.15,2005,2/16
9544,13.13,2005,2/17
9545,13.12,2005,2/18
9546,13.14,2005,2/19
9547,13.2,2005,2/20
9548,13.29,2005,2/21
9549,13.29,2005,2/22
9550,13.33,2005,2/23
9551,13.39,2005,2/24
9552,13.43,2005,2/25
9553,13.42,2005,2/26
9554,13.46,2005,2/27
9555,13.45,2005,2/28
9556,13.38,2005,3/1
9557,13.39,2005,3/2
9558,13.48,2005,3/3
9559,13.55,2005,3/4
9560,13.56,2005,3/5
9561,13.57,2005,3/6
9562,13.61,2005,3/7
9563,13.68,2005,3/8
9564,13.74,2005,3/9
9565,13.8,2005,3/10
9566,13.75,2005,3/11
9567,13.73,2005,3/12
9568,13.78,2005,3/13
9569,13.85,2005,3/14
9570,13.87,2005,3/15
9571,13.82,2005,3/16
9572,13.78,2005,3/17
9573,13.79,2005,3/18
9574,13.81,2005,3/19
9575,13.89,2005,3/20
9576,13.94,2005,3/21
9577,13.95,2005,3/22
9578,13.94,2005,3/23
9579,13.91,2005,3/24
9580,13.9,2005,3/25
9581,13.93,2005,3/26
9582,14.0,2005,3/27
9583,14.04,2005,3/28
9584,14.1,2005,3/29
9585,14.14,2005,3/30
9586,14.17,2005,3/31
9587,14.18,2005,4/1
9588,14.25,2005,4/2
9589,14.27,2005,4/3
9590,14.3,2005,4/4
9591,14.34,2005,4/5
9592,14.43,2005,4/6
9593,14.52,2005,4/7
9594,14.54,2005,4/8
9595,14.52,2005,4/9
9596,14.53,2005,4/10
9597,14.54,2005,4/11
9598,14.53,2005,4/12
9599,14.58,2005,4/13
9600,14.63,2005,4/14
9601,14.73,2005,4/15
9602,14.79,2005,4/16
9603,14.88,2005,4/17
9604,14.94,2005,4/18
9605,14.96,2005,4/19
9606,15.01,2005,4/20
9607,15.05,2005,4/21
9608,15.08,2005,4/22
9609,15.13,2005,4/23
9610,15.12,2005,4/24
9611,15.11,2005,4/25
9612,15.15,2005,4/26
9613,15.2,2005,4/27
9614,15.24,2005,4/28
9615,15.27,2005,4/29
9616,15.27,2005,4/30
9617,15.26,2005,5/1
9618,15.28,2005,5/2
9619,15.29,2005,5/3
9620,15.32,2005,5/4
9621,15.32,2005,5/5
9622,15.3,2005,5/6
9623,15.29,2005,5/7
9624,15.36,2005,5/8
9625,15.46,2005,5/9
9626,15.54,2005,5/10
9627,15.54,2005,5/11
9628,15.56,2005,5/12
9629,15.6,2005,5/13
9630,15.58,2005,5/14
9631,15.62,2005,5/15
9632,15.63,2005,5/16
9633,15.73,2005,5/17
9634,15.74,2005,5/18
9635,15.76,2005,5/19
9636,15.78,2005,5/20
9637,15.75,2005,5/21
9638,15.76,2005,5/22
9639,15.86,2005,5/23
9640,15.94,2005,5/24
9641,15.93,2005,5/25
9642,15.94,2005,5/26
9643,15.99,2005,5/27
9644,16.01,2005,5/28
9645,16.04,2005,5/29
9646,16.07,2005,5/30
9647,16.05,2005,5/31
9648,16.06,2005,6/1
9649,16.17,2005,6/2
9650,16.19,2005,6/3
9651,16.22,2005,6/4
9652,16.23,2005,6/5
9653,16.25,2005,6/6
9654,16.26,2005,6/7
9655,16.27,2005,6/8
9656,16.3,2005,6/9
9657,16.39,2005,6/10
9658,16.4,2005,6/11
9659,16.4,2005,6/12
9660,16.41,2005,6/13
9661,16.41,2005,6/14
9662,16.4,2005,6/15
9663,16.4,2005,6/16
9664,16.41,2005,6/17
9665,16.43,2005,6/18
9666,16.49,2005,6/19
9667,16.56,2005,6/20
9668,16.52,2005,6/21
9669,16.46,2005,6/22
9670,16.35,2005,6/23
9671,16.34,2005,6/24
9672,16.41,2005,6/25
9673,16.44,2005,6/26
9674,16.48,2005,6/27
9675,16.51,2005,6/28
9676,16.49,2005,6/29
9677,16.51,2005,6/30
9678,16.56,2005,7/1
9679,16.59,2005,7/2
9680,16.55,2005,7/3
9681,16.52,2005,7/4
9682,16.5,2005,7/5
9683,16.53,2005,7/6
9684,16.47,2005,7/7
9685,16.49,2005,7/8
9686,16.54,2005,7/9
9687,16.5,2005,7/10
9688,16.54,2005,7/11
9689,16.6,2005,7/12
9690,16.68,2005,7/13
9691,16.81,2005,7/14
9692,16.82,2005,7/15
9693,16.79,2005,7/16
9694,16.72,2005,7/17
9695,16.65,2005,7/18
9696,16.61,2005,7/19
9697,16.55,2005,7/20
9698,16.58,2005,7/21
9699,16.64,2005,7/22
9700,16.76,2005,7/23
9701,16.77,2005,7/24
9702,16.72,2005,7/25
9703,16.67,2005,7/26
9704,16.57,2005,7/27
9705,16.59,2005,7/28
9706,16.59,2005,7/29
9707,16.6,2005,7/30
9708,16.59,2005,7/31
9709,16.61,2005,8/1
9710,16.62,2005,8/2
9711,16.68,2005,8/3
9712,16.65,2005,8/4
9713,16.61,2005,8/5
9714,16.59,2005,8/6
9715,16.52,2005,8/7
9716,16.43,2005,8/8
9717,16.45,2005,8/9
9718,16.52,2005,8/10
9719,16.5,2005,8/11
9720,16.47,2005,8/12
9721,16.41,2005,8/13
9722,16.5,2005,8/14
9723,16.59,2005,8/15
9724,16.62,2005,8/16
9725,16.64,2005,8/17
9726,16.6,2005,8/18
9727,16.53,2005,8/19
9728,16.52,2005,8/20
9729,16.5,2005,8/21
9730,16.41,2005,8/22
9731,16.31,2005,8/23
9732,16.27,2005,8/24
9733,16.29,2005,8/25
9734,16.3,2005,8/26
9735,16.31,2005,8/27
9736,16.36,2005,8/28
9737,16.34,2005,8/29
9738,16.28,2005,8/30
9739,16.17,2005,8/31
9740,16.12,2005,9/1
9741,16.12,2005,9/2
9742,16.16,2005,9/3
9743,16.19,2005,9/4
9744,16.14,2005,9/5
9745,16.12,2005,9/6
9746,16.16,2005,9/7
9747,16.18,2005,9/8
9748,16.13,2005,9/9
9749,16.01,2005,9/10
9750,15.96,2005,9/11
9751,15.91,2005,9/12
9752,16.01,2005,9/13
9753,16.05,2005,9/14
9754,16.0,2005,9/15
9755,16.01,2005,9/16
9756,15.97,2005,9/17
9757,15.96,2005,9/18
9758,15.91,2005,9/19
9759,15.89,2005,9/20
9760,15.86,2005,9/21
9761,15.85,2005,9/22
9762,15.75,2005,9/23
9763,15.64,2005,9/24
9764,15.55,2005,9/25
9765,15.43,2005,9/26
9766,15.36,2005,9/27
9767,15.29,2005,9/28
9768,15.28,2005,9/29
9769,15.4,2005,9/30
9770,15.5,2005,10/1
9771,15.48,2005,10/2
9772,15.44,2005,10/3
9773,15.37,2005,10/4
9774,15.29,2005,10/5
9775,15.19,2005,10/6
9776,15.18,2005,10/7
9777,15.17,2005,10/8
9778,15.19,2005,10/9
9779,15.27,2005,10/10
9780,15.32,2005,10/11
9781,15.29,2005,10/12
9782,15.22,2005,10/13
9783,15.11,2005,10/14
9784,15.05,2005,10/15
9785,15.02,2005,10/16
9786,14.93,2005,10/17
9787,14.87,2005,10/18
9788,14.85,2005,10/19
9789,14.83,2005,10/20
9790,14.74,2005,10/21
9791,14.71,2005,10/22
9792,14.67,2005,10/23
9793,14.61,2005,10/24
9794,14.55,2005,10/25
9795,14.52,2005,10/26
9796,14.52,2005,10/27
9797,14.46,2005,10/28
9798,14.38,2005,10/29
9799,14.34,2005,10/30
9800,14.3,2005,10/31
9801,14.34,2005,11/1
9802,14.34,2005,11/2
9803,14.23,2005,11/3
9804,14.16,2005,11/4
9805,14.06,2005,11/5
9806,13.98,2005,11/6
9807,13.98,2005,11/7
9808,13.99,2005,11/8
9809,14.03,2005,11/9
9810,13.97,2005,11/10
9811,13.95,2005,11/11
9812,13.96,2005,11/12
9813,13.88,2005,11/13
9814,13.86,2005,11/14
9815,13.87,2005,11/15
9816,13.78,2005,11/16
9817,13.72,2005,11/17
9818,13.72,2005,11/18
9819,13.76,2005,11/19
9820,13.78,2005,11/20
9821,13.76,2005,11/21
9822,13.69,2005,11/22
9823,13.61,2005,11/23
9824,13.6,2005,11/24
9825,13.59,2005,11/25
9826,13.56,2005,11/26
9827,13.58,2005,11/27
9828,13.5,2005,11/28
9829,13.45,2005,11/29
9830,13.38,2005,11/30
9831,13.29,2005,12/1
9832,13.21,2005,12/2
9833,13.21,2005,12/3
9834,13.14,2005,12/4
9835,13.1,2005,12/5
9836,13.05,2005,12/6
9837,13.02,2005,12/7
9838,13.03,2005,12/8
9839,13.06,2005,12/9
9840,13.13,2005,12/10
9841,13.15,2005,12/11
9842,13.11,2005,12/12
9843,13.09,2005,12/13
9844,13.09,2005,12/14
9845,13.1,2005,12/15
9846,13.15,2005,12/16
9847,13.16,2005,12/17
9848,13.13,2005,12/18
9849,13.21,2005,12/19
9850,13.25,2005,12/20
9851,13.24,2005,12/21
9852,13.25,2005,12/22
9853,13.27,2005,12/23
9854,13.18,2005,12/24
9855,13.13,2005,12/25
9856,13.09,2005,12/26
9857,13.03,2005,12/27
9858,13.04,2005,12/28
9859,13.07,2005,12/29
9860,13.04,2005,12/30
9861,13.01,2005,12/31
9862,12.95,2006,1/1
9863,12.99,2006,1/2
9864,12.96,2006,1/3
9865,12.93,2006,1/4
9866,12.9,2006,1/5
9867,12.85,2006,1/6
9868,12.85,2006,1/7
9869,12.85,2006,1/8
9870,12.82,2006,1/9
9871,12.81,2006,1/10
9872,12.81,2006,1/11
9873,12.83,2006,1/12
9874,12.84,2006,1/13
9875,12.81,2006,1/14
9876,12.72,2006,1/15
9877,12.65,2006,1/16
9878,12.62,2006,1/17
9879,12.65,2006,1/18
9880,12.66,2006,1/19
9881,12.72,2006,1/20
9882,12.76,2006,1/21
9883,12.71,2006,1/22
9884,12.7,2006,1/23
9885,12.77,2006,1/24
9886,12.83,2006,1/25
9887,12.77,2006,1/26
9888,12.76,2006,1/27
9889,12.85,2006,1/28
9890,12.88,2006,1/29
9891,12.8,2006,1/30
9892,12.8,2006,1/31
9893,12.81,2006,2/1
9894,12.9,2006,2/2
9895,12.93,2006,2/3
9896,12.86,2006,2/4
9897,12.86,2006,2/5
9898,12.91,2006,2/6
9899,13.0,2006,2/7
9900,13.01,2006,2/8
9901,13.01,2006,2/9
9902,13.05,2006,2/10
9903,13.07,2006,2/11
9904,13.17,2006,2/12
9905,13.24,2006,2/13
9906,13.36,2006,2/14
9907,13.44,2006,2/15
9908,13.37,2006,2/16
9909,13.27,2006,2/17
9910,13.3,2006,2/18
9911,13.34,2006,2/19
9912,13.4,2006,2/20
9913,13.44,2006,2/21
9914,13.42,2006,2/22
9915,13.37,2006,2/23
9916,13.35,2006,2/24
9917,13.35,2006,2/25
9918,13.33,2006,2/26
9919,13.33,2006,2/27
9920,13.4,2006,2/28
9921,13.48,2006,3/1
9922,13.58,2006,3/2
9923,13.64,2006,3/3
9924,13.6,2006,3/4
9925,13.62,2006,3/5
9926,13.62,2006,3/6
9927,13.6,2006,3/7
9928,13.55,2006,3/8
9929,13.55,2006,3/9
9930,13.48,2006,3/10
9931,13.48,2006,3/11
9932,13.46,2006,3/12
9933,13.46,2006,3/13
9934,13.53,2006,3/14
9935,13.61,2006,3/15
9936,13.69,2006,3/16
9937,13.71,2006,3/17
9938,13.65,2006,3/18
9939,13.68,2006,3/19
9940,13.76,2006,3/20
9941,13.83,2006,3/21
9942,13.9,2006,3/22
9943,13.96,2006,3/23
9944,14.0,2006,3/24
9945,14.0,2006,3/25
9946,13.98,2006,3/26
9947,13.99,2006,3/27
9948,14.01,2006,3/28
9949,14.02,2006,3/29
9950,14.02,2006,3/30
9951,14.08,2006,3/31
9952,14.18,2006,4/1
9953,14.23,2006,4/2
9954,14.29,2006,4/3
9955,14.28,2006,4/4
9956,14.27,2006,4/5
9957,14.26,2006,4/6
9958,14.33,2006,4/7
9959,14.37,2006,4/8
9960,14.41,2006,4/9
9961,14.42,2006,4/10
9962,14.43,2006,4/11
9963,14.49,2006,4/12
9964,14.56,2006,4/13
9965,14.57,2006,4/14
9966,14.55,2006,4/15
9967,14.53,2006,4/16
9968,14.51,2006,4/17
9969,14.56,2006,4/18
9970,14.7,2006,4/19
9971,14.81,2006,4/20
9972,14.82,2006,4/21
9973,14.88,2006,4/22
9974,14.94,2006,4/23
9975,14.98,2006,4/24
9976,15.05,2006,4/25
9977,15.06,2006,4/26
9978,15.11,2006,4/27
9979,15.15,2006,4/28
9980,15.17,2006,4/29
9981,15.15,2006,4/30
9982,15.14,2006,5/1
9983,15.18,2006,5/2
9984,15.22,2006,5/3
9985,15.26,2006,5/4
9986,15.28,2006,5/5
9987,15.3,2006,5/6
9988,15.25,2006,5/7
9989,15.18,2006,5/8
9990,15.22,2006,5/9
9991,15.29,2006,5/10
9992,15.29,2006,5/11
9993,15.32,2006,5/12
9994,15.43,2006,5/13
9995,15.54,2006,5/14
9996,15.64,2006,5/15
9997,15.71,2006,5/16
9998,15.72,2006,5/17
9999,15.69,2006,5/18
10000,15.61,2006,5/19
10001,15.58,2006,5/20
10002,15.57,2006,5/21
10003,15.58,2006,5/22
10004,15.62,2006,5/23
10005,15.68,2006,5/24
10006,15.71,2006,5/25
10007,15.79,2006,5/26
10008,15.88,2006,5/27
10009,15.91,2006,5/28
10010,15.9,2006,5/29
10011,15.93,2006,5/30
10012,16.01,2006,5/31
10013,16.08,2006,6/1
10014,16.18,2006,6/2
10015,16.21,2006,6/3
10016,16.16,2006,6/4
10017,16.11,2006,6/5
10018,16.14,2006,6/6
10019,16.19,2006,6/7
10020,16.22,2006,6/8
10021,16.23,2006,6/9
10022,16.3,2006,6/10
10023,16.32,2006,6/11
10024,16.36,2006,6/12
10025,16.43,2006,6/13
10026,16.45,2006,6/14
10027,16.49,2006,6/15
10028,16.46,2006,6/16
10029,16.42,2006,6/17
10030,16.42,2006,6/18
10031,16.4,2006,6/19
10032,16.42,2006,6/20
10033,16.41,2006,6/21
10034,16.46,2006,6/22
10035,16.51,2006,6/23
10036,16.57,2006,6/24
10037,16.62,2006,6/25
10038,16.62,2006,6/26
10039,16.56,2006,6/27
10040,16.51,2006,6/28
10041,16.5,2006,6/29
10042,16.54,2006,6/30
10043,16.61,2006,7/1
10044,16.58,2006,7/2
10045,16.57,2006,7/3
10046,16.52,2006,7/4
10047,16.46,2006,7/5
10048,16.4,2006,7/6
10049,16.36,2006,7/7
10050,16.35,2006,7/8
10051,16.47,2006,7/9
10052,16.51,2006,7/10
10053,16.6,2006,7/11
10054,16.64,2006,7/12
10055,16.64,2006,7/13
10056,16.63,2006,7/14
10057,16.62,2006,7/15
10058,16.59,2006,7/16
10059,16.56,2006,7/17
10060,16.52,2006,7/18
10061,16.5,2006,7/19
10062,16.51,2006,7/20
10063,16.48,2006,7/21
10064,16.4,2006,7/22
10065,16.39,2006,7/23
10066,16.5,2006,7/24
10067,16.59,2006,7/25
10068,16.6,2006,7/26
10069,16.64,2006,7/27
10070,16.63,2006,7/28
10071,16.63,2006,7/29
10072,16.64,2006,7/30
10073,16.65,2006,7/31
10074,16.71,2006,8/1
10075,16.78,2006,8/2
10076,16.8,2006,8/3
10077,16.77,2006,8/4
10078,16.7,2006,8/5
10079,16.66,2006,8/6
10080,16.66,2006,8/7
10081,16.66,2006,8/8
10082,16.62,2006,8/9
10083,16.56,2006,8/10
10084,16.56,2006,8/11
10085,16.61,2006,8/12
10086,16.68,2006,8/13
10087,16.73,2006,8/14
10088,16.7,2006,8/15
10089,16.66,2006,8/16
10090,16.61,2006,8/17
10091,16.51,2006,8/18
10092,16.47,2006,8/19
10093,16.46,2006,8/20
10094,16.45,2006,8/21
10095,16.41,2006,8/22
10096,16.38,2006,8/23
10097,16.36,2006,8/24
10098,16.37,2006,8/25
10099,16.34,2006,8/26
10100,16.24,2006,8/27
10101,16.15,2006,8/28
10102,16.12,2006,8/29
10103,16.09,2006,8/30
10104,16.06,2006,8/31
10105,16.03,2006,9/1
10106,15.93,2006,9/2
10107,15.82,2006,9/3
10108,15.78,2006,9/4
10109,15.81,2006,9/5
10110,15.8,2006,9/6
10111,15.85,2006,9/7
10112,15.87,2006,9/8
10113,15.82,2006,9/9
10114,15.81,2006,9/10
10115,15.84,2006,9/11
10116,15.82,2006,9/12
10117,15.79,2006,9/13
10118,15.87,2006,9/14
10119,15.93,2006,9/15
10120,15.91,2006,9/16
10121,15.93,2006,9/17
10122,15.94,2006,9/18
10123,15.96,2006,9/19
10124,15.93,2006,9/20
10125,15.91,2006,9/21
10126,15.87,2006,9/22
10127,15.85,2006,9/23
10128,15.8,2006,9/24
10129,15.78,2006,9/25
10130,15.82,2006,9/26
10131,15.74,2006,9/27
10132,15.65,2006,9/28
10133,15.62,2006,9/29
10134,15.63,2006,9/30
10135,15.62,2006,10/1
10136,15.54,2006,10/2
10137,15.47,2006,10/3
10138,15.36,2006,10/4
10139,15.27,2006,10/5
10140,15.26,2006,10/6
10141,15.19,2006,10/7
10142,15.18,2006,10/8
10143,15.15,2006,10/9
10144,15.09,2006,10/10
10145,15.04,2006,10/11
10146,15.03,2006,10/12
10147,14.99,2006,10/13
10148,14.95,2006,10/14
10149,14.88,2006,10/15
10150,14.81,2006,10/16
10151,14.73,2006,10/17
10152,14.7,2006,10/18
10153,14.7,2006,10/19
10154,14.69,2006,10/20
10155,14.66,2006,10/21
10156,14.63,2006,10/22
10157,14.63,2006,10/23
10158,14.57,2006,10/24
10159,14.51,2006,10/25
10160,14.54,2006,10/26
10161,14.5,2006,10/27
10162,14.46,2006,10/28
10163,14.41,2006,10/29
10164,14.38,2006,10/30
10165,14.32,2006,10/31
10166,14.29,2006,11/1
10167,14.21,2006,11/2
10168,14.16,2006,11/3
10169,14.1,2006,11/4
10170,14.02,2006,11/5
10171,13.96,2006,11/6
10172,13.97,2006,11/7
10173,14.01,2006,11/8
10174,14.04,2006,11/9
10175,14.0,2006,11/10
10176,13.91,2006,11/11
10177,13.82,2006,11/12
10178,13.81,2006,11/13
10179,13.92,2006,11/14
10180,13.95,2006,11/15
10181,13.9,2006,11/16
10182,13.87,2006,11/17
10183,13.82,2006,11/18
10184,13.75,2006,11/19
10185,13.71,2006,11/20
10186,13.7,2006,11/21
10187,13.61,2006,11/22
10188,13.57,2006,11/23
10189,13.54,2006,11/24
10190,13.53,2006,11/25
10191,13.45,2006,11/26
10192,13.37,2006,11/27
10193,13.32,2006,11/28
10194,13.29,2006,11/29
10195,13.28,2006,11/30
10196,13.24,2006,12/1
10197,13.18,2006,12/2
10198,13.17,2006,12/3
10199,13.22,2006,12/4
10200,13.3,2006,12/5
10201,13.35,2006,12/6
10202,13.39,2006,12/7
10203,13.32,2006,12/8
10204,13.42,2006,12/9
10205,13.42,2006,12/10
10206,13.42,2006,12/11
10207,13.34,2006,12/12
10208,13.31,2006,12/13
10209,13.35,2006,12/14
10210,13.35,2006,12/15
10211,13.36,2006,12/16
10212,13.38,2006,12/17
10213,13.37,2006,12/18
10214,13.33,2006,12/19
10215,13.22,2006,12/20
10216,13.19,2006,12/21
10217,13.14,2006,12/22
10218,13.08,2006,12/23
10219,13.04,2006,12/24
10220,13.0,2006,12/25
10221,12.99,2006,12/26
10222,12.95,2006,12/27
10223,12.9,2006,12/28
10224,12.9,2006,12/29
10225,12.93,2006,12/30
10226,13.02,2006,12/31
10227,13.06,2007,1/1
10228,13.04,2007,1/2
10229,13.05,2007,1/3
10230,13.12,2007,1/4
10231,13.15,2007,1/5
10232,13.08,2007,1/6
10233,13.01,2007,1/7
10234,12.96,2007,1/8
10235,13.0,2007,1/9
10236,13.04,2007,1/10
10237,13.07,2007,1/11
10238,13.07,2007,1/12
10239,13.11,2007,1/13
10240,13.12,2007,1/14
10241,13.03,2007,1/15
10242,12.98,2007,1/16
10243,12.98,2007,1/17
10244,13.04,2007,1/18
10245,13.11,2007,1/19
10246,13.06,2007,1/20
10247,13.06,2007,1/21
10248,13.1,2007,1/22
10249,13.12,2007,1/23
10250,13.12,2007,1/24
10251,13.1,2007,1/25
10252,13.12,2007,1/26
10253,13.14,2007,1/27
10254,13.14,2007,1/28
10255,13.13,2007,1/29
10256,13.15,2007,1/30
10257,13.24,2007,1/31
10258,13.27,2007,2/1
10259,13.24,2007,2/2
10260,13.21,2007,2/3
10261,13.12,2007,2/4
10262,13.09,2007,2/5
10263,13.16,2007,2/6
10264,13.19,2007,2/7
10265,13.17,2007,2/8
10266,13.17,2007,2/9
10267,13.21,2007,2/10
10268,13.23,2007,2/11
10269,13.2,2007,2/12
10270,13.15,2007,2/13
10271,13.03,2007,2/14
10272,12.98,2007,2/15
10273,12.99,2007,2/16
10274,13.0,2007,2/17
10275,12.97,2007,2/18
10276,12.9,2007,2/19
10277,12.92,2007,2/20
10278,13.04,2007,2/21
10279,13.04,2007,2/22
10280,13.02,2007,2/23
10281,13.0,2007,2/24
10282,13.01,2007,2/25
10283,13.03,2007,2/26
10284,13.01,2007,2/27
10285,12.97,2007,2/28
10286,12.98,2007,3/1
10287,12.98,2007,3/2
10288,13.06,2007,3/3
10289,13.17,2007,3/4
10290,13.2,2007,3/5
10291,13.19,2007,3/6
10292,13.25,2007,3/7
10293,13.29,2007,3/8
10294,13.33,2007,3/9
10295,13.4,2007,3/10
10296,13.48,2007,3/11
10297,13.61,2007,3/12
10298,13.72,2007,3/13
10299,13.73,2007,3/14
10300,13.68,2007,3/15
10301,13.64,2007,3/16
10302,13.66,2007,3/17
10303,13.78,2007,3/18
10304,13.83,2007,3/19
10305,13.98,2007,3/20
10306,14.13,2007,3/21
10307,14.17,2007,3/22
10308,14.13,2007,3/23
10309,14.1,2007,3/24
10310,14.12,2007,3/25
10311,14.16,2007,3/26
10312,14.2,2007,3/27
10313,14.2,2007,3/28
10314,14.22,2007,3/29
10315,14.28,2007,3/30
10316,14.3,2007,3/31
10317,14.32,2007,4/1
10318,14.35,2007,4/2
10319,14.38,2007,4/3
10320,14.38,2007,4/4
10321,14.46,2007,4/5
10322,14.56,2007,4/6
10323,14.59,2007,4/7
10324,14.6,2007,4/8
10325,14.63,2007,4/9
10326,14.68,2007,4/10
10327,14.7,2007,4/11
10328,14.71,2007,4/12
10329,14.67,2007,4/13
10330,14.7,2007,4/14
10331,14.72,2007,4/15
10332,14.77,2007,4/16
10333,14.9,2007,4/17
10334,15.01,2007,4/18
10335,15.03,2007,4/19
10336,15.07,2007,4/20
10337,15.12,2007,4/21
10338,15.14,2007,4/22
10339,15.17,2007,4/23
10340,15.19,2007,4/24
10341,15.17,2007,4/25
10342,15.13,2007,4/26
10343,15.11,2007,4/27
10344,15.17,2007,4/28
10345,15.32,2007,4/29
10346,15.45,2007,4/30
10347,15.52,2007,5/1
10348,15.57,2007,5/2
10349,15.54,2007,5/3
10350,15.52,2007,5/4
10351,15.5,2007,5/5
10352,15.51,2007,5/6
10353,15.49,2007,5/7
10354,15.44,2007,5/8
10355,15.38,2007,5/9
10356,15.41,2007,5/10
10357,15.42,2007,5/11
10358,15.41,2007,5/12
10359,15.43,2007,5/13
10360,15.49,2007,5/14
10361,15.52,2007,5/15
10362,15.49,2007,5/16
10363,15.5,2007,5/17
10364,15.54,2007,5/18
10365,15.58,2007,5/19
10366,15.66,2007,5/20
10367,15.69,2007,5/21
10368,15.73,2007,5/22
10369,15.77,2007,5/23
10370,15.82,2007,5/24
10371,15.9,2007,5/25
10372,15.97,2007,5/26
10373,16.02,2007,5/27
10374,16.02,2007,5/28
10375,15.95,2007,5/29
10376,15.94,2007,5/30
10377,16.02,2007,5/31
10378,16.05,2007,6/1
10379,16.03,2007,6/2
10380,16.02,2007,6/3
10381,16.05,2007,6/4
10382,16.09,2007,6/5
10383,16.09,2007,6/6
10384,16.16,2007,6/7
10385,16.23,2007,6/8
10386,16.29,2007,6/9
10387,16.37,2007,6/10
10388,16.39,2007,6/11
10389,16.38,2007,6/12
10390,16.38,2007,6/13
10391,16.33,2007,6/14
10392,16.3,2007,6/15
10393,16.3,2007,6/16
10394,16.32,2007,6/17
10395,16.32,2007,6/18
10396,16.32,2007,6/19
10397,16.35,2007,6/20
10398,16.39,2007,6/21
10399,16.41,2007,6/22
10400,16.43,2007,6/23
10401,16.45,2007,6/24
10402,16.52,2007,6/25
10403,16.47,2007,6/26
10404,16.42,2007,6/27
10405,16.39,2007,6/28
10406,16.39,2007,6/29
10407,16.44,2007,6/30
10408,16.45,2007,7/1
10409,16.49,2007,7/2
10410,16.59,2007,7/3
10411,16.75,2007,7/4
10412,16.79,2007,7/5
10413,16.79,2007,7/6
10414,16.76,2007,7/7
10415,16.7,2007,7/8
10416,16.56,2007,7/9
10417,16.47,2007,7/10
10418,16.48,2007,7/11
10419,16.5,2007,7/12
10420,16.55,2007,7/13
10421,16.57,2007,7/14
10422,16.57,2007,7/15
10423,16.61,2007,7/16
10424,16.65,2007,7/17
10425,16.63,2007,7/18
10426,16.58,2007,7/19
10427,16.54,2007,7/20
10428,16.5,2007,7/21
10429,16.55,2007,7/22
10430,16.64,2007,7/23
10431,16.7,2007,7/24
10432,16.73,2007,7/25
10433,16.7,2007,7/26
10434,16.67,2007,7/27
10435,16.64,2007,7/28
10436,16.68,2007,7/29
10437,16.71,2007,7/30
10438,16.72,2007,7/31
10439,16.73,2007,8/1
10440,16.7,2007,8/2
10441,16.61,2007,8/3
10442,16.61,2007,8/4
10443,16.62,2007,8/5
10444,16.61,2007,8/6
10445,16.53,2007,8/7
10446,16.52,2007,8/8
10447,16.57,2007,8/9
10448,16.53,2007,8/10
10449,16.49,2007,8/11
10450,16.47,2007,8/12
10451,16.53,2007,8/13
10452,16.58,2007,8/14
10453,16.57,2007,8/15
10454,16.51,2007,8/16
10455,16.39,2007,8/17
10456,16.35,2007,8/18
10457,16.35,2007,8/19
10458,16.34,2007,8/20
10459,16.39,2007,8/21
10460,16.4,2007,8/22
10461,16.38,2007,8/23
10462,16.37,2007,8/24
10463,16.32,2007,8/25
10464,16.36,2007,8/26
10465,16.36,2007,8/27
10466,16.31,2007,8/28
10467,16.29,2007,8/29
10468,16.25,2007,8/30
10469,16.19,2007,8/31
10470,16.2,2007,9/1
10471,16.25,2007,9/2
10472,16.23,2007,9/3
10473,16.19,2007,9/4
10474,16.07,2007,9/5
10475,15.99,2007,9/6
10476,16.04,2007,9/7
10477,15.98,2007,9/8
10478,15.94,2007,9/9
10479,15.85,2007,9/10
10480,15.74,2007,9/11
10481,15.64,2007,9/12
10482,15.66,2007,9/13
10483,15.67,2007,9/14
10484,15.65,2007,9/15
10485,15.66,2007,9/16
10486,15.67,2007,9/17
10487,15.63,2007,9/18
10488,15.56,2007,9/19
10489,15.54,2007,9/20
10490,15.56,2007,9/21
10491,15.55,2007,9/22
10492,15.54,2007,9/23
10493,15.49,2007,9/24
10494,15.44,2007,9/25
10495,15.37,2007,9/26
10496,15.36,2007,9/27
10497,15.31,2007,9/28
10498,15.26,2007,9/29
10499,15.26,2007,9/30
10500,15.22,2007,10/1
10501,15.22,2007,10/2
10502,15.23,2007,10/3
10503,15.25,2007,10/4
10504,15.27,2007,10/5
10505,15.2,2007,10/6
10506,15.08,2007,10/7
10507,14.99,2007,10/8
10508,14.98,2007,10/9
10509,14.95,2007,10/10
10510,14.9,2007,10/11
10511,14.87,2007,10/12
10512,14.8,2007,10/13
